,smiles,mp
170482,CCCCc1ccc(NC(=O)CCc2ccccc2)c(=O)n1CC(=O)OC,84.5
154328,Nc1nc2ccccc2c2c1ncn2CCOCCCc1ccccc1C(=O)O,187.0
87410,COc1ccc(CC2NC(=O)NC2=O)cc1OCc1ccccc1,156.0
74436,CCCn1c(=O)c2c(N)n(CC(=O)c3cccc(OC)c3)nc2n(Cc2ccccc2)c1=O,184.5
81809,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2c(F)cc(F)cc2F)cc1,180.5
170169,O=[N+]([O-])c1ccc(SCCn2cnnc2)cc1,163.5
78223,CCCc1c(OCCCOc2cccc3c2CCCC3)ccc2c1OC(CCC(O)CO)(CCC(O)CO)CC2=O,114.0
86662,COC1(OC)CC(c2ccccc2)N(O)C(c2ccccc2)C1,173.5
102096,O=C(NCCc1ccccc1)C1CCc2ccccc2C1,86.5
187298,Cn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2c3cc(-c4c[nH]nc4N)ccc3n(C)c21,242.5
121058,CCOC(=O)NC(Cc1ccccc1)C(O)C(=O)O,139.45
170154,O=[N+]([O-])c1ccc(C(O)c2ccccn2)c(OCC(F)(F)F)c1,121.0
79421,c1cc2c(cc1CCSSCCc1ccc3c(c1)OCO3)OCO2,77.0
122772,CC(=O)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)c1ccc(Cl)cc1,158.0
61314,CC1CN(C(=O)c2ccc(Cl)cc2Cl)c2ccc(Cl)cc2C1=O,158.05
118345,CCCCCCCCCCCCOc1ccccc1O,46.0
90411,Cc1c(O)cc(N2C(=O)c3ccccc3C2=O)cc1C(=O)OCc1ccc([N+](=O)[O-])cc1,227.0
117173,CCOC(=O)c1c(C=O)c2c(Cl)cc(Cl)cc2n1C(=O)OC(C)(C)C,141.0
107475,CCOC(=O)CCCCOc1ccc([N+](=O)[O-])c(/C=C2\CC(=O)NC2=O)c1,112.4
216805,COCCNC(=O)c1cccc(-c2ccc3c(c2)C(c2cc(Cl)ccc2Cl)CC3)c1,116.0
182291,COCCN1CCN(c2cccc(C(F)(F)F)c2F)CC1,170.5
19018,Cc1ccc(C)c(-c2cn(C)cc(-c3ccccc3)c2=O)c1,189.0
209922,O=C(O)CCCOc1cccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)c1,259.5
198243,COC(=O)c1cc(C(=O)c2nc(Br)c3ccccn23)ccc1N,230.0
183484,O=C(Nc1ccc(OCc2ccncc2)c2ccccc12)c1cc(F)cc(OC2CCOCC2)c1,183.0
49555,O=C(O)C1Cc2c(ccc3c(=O)c4c(F)cccc4oc23)O1,263.5
201554,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2cccnc2)cc1,113.0
25779,CN1C(=O)CCC2CC(C3=NNC(=O)CC3CO)=CC=C21,202.5
65468,Cc1cc(N)cc2c1NC(=O)CC2C,208.5
109162,CN(C(=O)Nc1ccccc1CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C1CCN(Cc2ccccc2)CC1,145.0
140857,CO/N=C(/Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O)c1ccccc1,97.0
38107,CC(C)NCCOc1ccc(O)cc1,79.0
217317,CNc1nc(-c2ccc(F)cc2)cc(C(C)C)n1,75.5
52120,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1N,160.5
77020,COc1cc(-c2cc(C(C)C)no2)cc2oc(=O)c(C)c(C)c12,105.0
14355,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCNC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,198.6
162159,Cc1c(C(=O)O)cnn1-c1ccc([N+](=O)[O-])cc1,202.0
62994,COc1ccc(CCc2oc3cccc(OC(C)=O)c3c2C)cc1,67.5
193121,CC1=Nc2c3c(C)cnc-3ccn2C1,211.0
54394,COC1(c2cccc3[nH]ccc23)CCNCC1,216.0
88413,N#CCc1cccc2nnsc12,79.0
186130,CC(=O)N(C)Nc1ccc(CCn2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)cc1,267.5
106754,N#Cc1c(Cc2ccccc2)n[nH]c1N,184.0
71430,CC(CN1CCCC1)N1c2ccccc2Sc2ccc(C(=O)NCc3c(Cl)cccc3Cl)cc21,138.0
209161,CC(C)Cn1c(CN2CCCS2(=O)=O)nc2c(N)nc3ccccc3c21,231.5
118048,O=c1[nH]ncn1/N=C/c1cccnc1,264.5
187206,CN(C)CC(=O)Nc1cccc2c1C(=O)c1c(NC(=O)CN(C)C)cccc1C2=O,194.5
161015,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(Cc1ccccc1)C[C@H]2c1ccc(-c2cncnc2)cc1,228.0
96268,CC(=O)C[C@H]1CC[C@H](c2ccc(Cl)cc2)CC1,59.0
179523,Cc1cccc(N2CCN(C(=O)CCCCCCC(=O)NO)CC2C)c1,75.5
139822,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3ccco3)cc2)c(Cl)c1,190.3
19256,CCn1ncc2c(NN=C(C)C)c(C(N)=O)cnc21,217.5
39466,CCOC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nn1C,123.0
112281,COc1cccc(N/N=C(/Sc2ccc(Cl)cc2)C(C)=O)c1,107.75
174849,Cc1cccc(-c2cc(Cl)cc3c2OC(CN)C3)c1,269.5
128338,NC(=S)N/N=C(\CCCNC(=O)C1CCCCC1)c1ccccc1,158.5
171844,Cc1nc(NC(=O)c2cnn3c(C(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)sc1S(=O)(=O)NC(C)(C)CO,268.0
162032,Nc1cccc(-c2ccc(OCCN3CC4C(N)C4C3)c3ccccc23)n1,147.5
13911,CCn1c(C)c(C2(c3c(-c4ccccc4)[nH]c4ccccc34)OC(=O)C(Cl)=C2Cl)c2ccccc21,225.0
75341,O=C1c2c(F)c(F)c(F)c(F)c2C(=O)N1c1ccccc1,210.5
114499,C=CC(=O)O[C@H]1CC[C@H](c2ccccc2)CC1,67.3
69358,CS(=O)(=O)Nc1cc2occ(/C=C/c3ccccc3)c(=O)c2cc1Oc1ccccc1,174.5
206105,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(Cl)cc4)cn3)CC2)ccc2c1CCCC2,104.0
101972,COc1cc(OC)c2nccc(Cl)c2c1,115.5
86194,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,285.0
100923,CCNc1cccnc1N1CCN(Cc2cc(C)c(OC)c(C)c2)CC1,215.0
176708,O=C(O)C(CCSc1ccccc1)Oc1ccc(C(F)(F)F)cc1,109.0
14090,CSc1nc(O)nn1C,129.0
21442,COc1cc2ncnc(N3CCC(CCNS(C)(=O)=O)CC3)c2cc1OC,163.0
208594,CC(C)N(Cc1ccccc1)S(=O)(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O,159.0
51243,Cc1ccc2c(c1C)OC(C)C(NNc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C2,111.0
205067,CC(C)n1c(CO)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(N)=O,189.5
184516,CCc1nc2c(N)nc3ccc(OCc4ccccc4)cc3c2n1C,238.65
209723,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1OCC1CC1,65.55
65501,CCCCNC(=O)COC1c2ccccc2C(=O)N1c1ccc2ccc(OC)nc2n1,170.0
77501,O=S(Cc1ccccc1)c1nc2cnccc2[nH]1,191.5
181060,O=C(O)c1cc2cc(OCc3ccccc3)ccc2cc1OCc1ccccc1,164.0
129231,N#Cc1ccc(NC(=O)NC(=O)c2ccccc2F)c(Cl)c1Cl,299.0
22056,O=C(CN(CP(=O)(OCl)OCl)C(=O)C(F)(F)F)OCCCl,75.5
164034,N#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,313.0
184005,CCCCCCCNC(=O)N(C)c1cccc(-c2ccc(/C=C/C(=O)O)cc2)c1,125.5
43711,CCOC(=O)c1ncc2[nH]c3ccc(SC)cc3c2n1,265.5
171487,CC(C)(CO)CCCCC(CCCCC(C)(C)CO)C(C)(C)O,73.0
221214,COc1cc(OC)cc(-c2ncoc2-c2cc(N)c(OC)cc2O)c1,122.5
164007,CC(=O)OCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,235.0
35392,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccc3ccccc3c2[N+](=O)[O-])c(C(F)(F)F)c1,214.0
60972,CCOC(=O)[C@@H]1CN(CC2=Cc3ccc(OC)cc32)CC[C@H]1O,158.0
93645,CCCCCCCCCCC#Cc1ccc2c(c1)c(C=O)cn2S(=O)(=O)c1ccc(C)cc1,85.0
148859,Cc1cn(-c2ccc(F)cc2)c2ccc(Br)cc12,97.5
97423,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,212.0
108200,CC(C)(C)OC(=O)C1CCC(c2ccccn2)N1C(=O)CNC(=O)Nc1cccc(C(=O)O)c1,174.0
72475,CN1CCN(c2nn(-c3ccc(Cl)cc3Cl)c3ccccc23)CC1,151.0
31631,CCCCCCCCS(=O)(=O)OF,65.0
49949,COC(=O)c1sc(C)c(N)c1C,88.5
39035,COc1nc(N)nc2oc(C)cc12,174.0
43246,Cc1ccc([N+](=O)[O-])c2c1CCC(C)O2,84.0
221533,CC(C)CNc1nc(-c2ccccc2)c(Cl)n2c(-c3ccc(C(=O)NC4CC4)cc3)cnc12,180.0
154796,Fc1cccc(F)c1-c1ncc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)cn1,215.5
24998,CCSC(=O)CCS(=O)(=O)CC,35.5
135260,Cn1nc(-c2ncc(Cl)cc2F)c(Cl)c1OC(F)F,95.5
108375,CN(O)C(=O)Nc1ccc(S(C)=O)cc1,198.0
132867,CCCOc1cccc(CO)c1I,75.25
165520,CCOC(=O)CONC(=S)Nc1cc(Cl)ccc1C,118.0
213602,CN(c1cccc2cc(-c3ncc(CCc4nn[nH]n4)s3)[nH]c12)S(=O)(=O)c1cccs1,211.5
150920,O=C(CNN1C(=O)c2ccccc2S1(=O)=O)N[C@@H](Cc1ccccc1)C(=O)O,202.5
54009,CO/N=C(\C)c1cc(C#N)c(=O)[nH]c1C,280.0
147073,NC(=O)c1ccc(-c2n[nH]c3c2Cc2ccccc2-3)cc1,291.5
204845,O=C(CC(=O)C(F)(F)F)Nc1cc(-c2ccccc2Br)n[nH]1,129.5
18747,CC1CCC(C(C)C)C(C(=O)NC(C)(C)C)C1,145.5
214918,O=C(/C=C/c1ccc2ccccc2c1)Nc1cc(Cl)ccc1NS(=O)(=O)c1ccccc1,221.5
49610,CCn1cc(C(=O)O)c(=O)c2cc(/C=N/OCC(=O)O)sc21,249.5
132078,O=c1[nH]c2ccc(CCN3CCN(c4ccc5ncccc5c4)CC3)cc2o1,200.0
221581,COc1ccc2[nH]c(CC(C)C)c(C=O)c2c1,146.5
187409,Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cnn(C)c1,205.5
112701,COc1ccc(C(OC(c2ccc(OC)c(OC3CCCC3)c2)c2c(Cl)cccc2Cl)c2c(Cl)cccc2Cl)cc1OC1CCCC1,97.0
161689,COc1cc(Nc2c(C#N)cnc3cc(I)sc23)cc(OC)c1OC,255.0
114647,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)c1cccc(C(F)(F)F)c1,202.0
32041,CS(=O)(=O)Oc1ccc(-c2cc3ccc(OS(C)(=O)=O)cc3s2)cc1,196.0
8404,Clc1ccc(COc2ccccc2Cc2ncc[nH]2)c(Cl)c1,109.0
31161,O=C(OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@@H]1CCCN1C(=O)OCc1ccccc1,140.5
120297,COc1cccc(-c2c(C(=O)O)c(=O)n(C)c3ncccc23)c1,196.5
89890,COC(=O)Cc1cc(Br)c(Sc2ccc(OC)c(C(C)C)c2)c(Br)c1,74.5
153778,N#C/N=C(\Nc1cccnc1)NC(NC(=O)c1ccc(Cl)cc1)C(F)(F)C(F)(F)F,177.5
16331,CC1=C(C)[C@]23OC[C@](C)(CCC2=C(C)C1=O)O3,99.5
138936,COc1ccc(C(=O)Nc2ccccc2)cc1NCc1cccc(C)c1,184.5
189822,Nc1nc2ccccc2c2c1nc(CO)n2CC1CCOCC1,240.0
42087,CC1(C)Oc2ccc(Cl)cc2C12NC(=O)NC2=O,228.75
208288,CN1CCN(CC/C=C/c2cc3c(Nc4ccc5[nH]ccc5c4)c(C#N)cnc3s2)CC1,220.0
148464,CCC(CC)N1C(=O)CCc2c1cc(C)nc2Nc1c(C)cc(C)cc1C,45.0
86550,N#Cc1cn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)nc1[N+](=O)[O-],164.0
42575,[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2C=CC1,122.5
215702,O=[N+]([O-])c1cc(C2=NOC(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(C(F)(F)F)C2)ccc1-n1cnnn1,174.0
47315,Cc1ccc2c(Cl)cc(Cl)c(OCC#N)c2n1,157.5
201051,COc1cccc([C@H]2O[C@H](CC(=O)NCCCOc3cccc(C(=O)O)c3)C(=O)N(CC(C)(C)CO)c3ccc(Cl)cc32)c1OC,133.0
187900,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)CS[C@H]1Oc1c(C)ccnc1-c1cccnc1,143.0
83268,Cc1c(NC(=O)C(CSC(=O)N(C)C)Cc2ccccc2)cccc1C(=O)O,85.5
48339,CC(C)(C)NCC(O)COc1ccc2c(c1-c1nc(C(F)(F)F)c[nH]1)CCCC2,204.0
146791,COc1ccc(N2CCN(Cc3ccc(CNC(C)=O)cc3)CC2)cc1,137.5
197856,CCc1nc2c(N)nc3cccnc3c2n1CCCCCC(N)=O,220.5
52595,Oc1ccc(C(c2ccc(O)cc2)c2cccc3ccccc23)cc1,110.0
36503,CCOC(=O)C(=CNc1ccc(F)c(N2CCN(C(=O)OCC)CC2)n1)C(=O)OCC,144.5
94805,Nc1cnn2c1NCC2,178.0
144782,C#CCn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2,223.0
180620,Cc1ccc(C(=O)N(C)C)cc1-c1nc(NC2CCN(C)CC2)nc2c1CNC(=O)N2c1c(F)cccc1F,164.0
210037,COc1cc2c(cc1OC)CN(CCc1ccc(-c3ccccc3)cc1)CC2,163.0
144264,CC(=S)NC[C@H]1CN(c2ccc3c(c2)C[C@@H](C)N3C=O)C(=O)O1,95.5
211129,CC(C)(C)OC(=O)CC1(CC(=O)O)CCC(=O)Nc2ccccc21,118.0
96720,O=C(O)c1cn(Cc2cnsn2)c2cc(F)c(F)cc2c1=O,279.75
37103,CCSc1nc(-c2ccccc2)c(-c2ccccc2)s1,73.5
174677,O=C1Nc2ccc(NC(=O)C(=O)N3CCC(Cc4ccccc4)CC3)cc2C1=O,235.0
40422,CCOC(=O)N(c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1-n1nc(C(=O)O)nc1CCl,186.0
118277,CCCCCCC1(c2ccccc2)CC(O)=CC(=O)O1,119.75
212417,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCOCC4)ccc23)cc(OC)c1OC,129.0
19944,COC(=O)C(=O)c1ccccc1Nc1c(Cl)cccc1Cl,125.0
167454,Cc1c(NC(=O)c2ccc(-c3ccc(Cl)cc3)cc2F)ccc2cc(CN3CCCC3)cnc12,182.0
135830,COc1cc(C(=O)N2CCC(CCN3CCC(Nc4nc5ccccc5n4Cc4nccn4Cc4ccccc4)CC3)(c3ccc(F)cc3)C2)cc(OC)c1OC,97.5
4295,N#CCc1ccc2nc(-c3ccccc3)oc2c1,144.0
204749,CCOC(=O)c1sc(NC(=O)c2ccc(C)cc2)nc1C(F)(F)C(F)(F)F,202.5
47437,C#CCN(C(C)=O)c1cccc(C(=O)/C=C/N(C)C)c1,99.5
12639,CCCCCC(=O)CCn1ccnc1,105.0
200680,N#CC(Cc1ccccn1)(C(N)=O)c1ccc([N+](=O)[O-])cc1,80.0
113841,COc1ccc(-c2c(C(=O)O)c(=O)n(Cc3ccccc3OC)c3c2oc2cc(N)ccc23)cc1,245.0
165222,CC#CC(C)(C)NC(=O)C(COC)Oc1ccc2ccncc2c1,155.5
145043,CC(C)(C)OC(=O)Nc1cc(OCC2COC(=O)O2)c(C#Cc2ccccc2)cc1N,140.0
23078,COC(=O)C1CCC(=O)N1C(=O)Nc1ccccc1,91.5
108759,Cc1ncccc1C(N)=O,161.5
83904,COc1ccc2c(c1)S(=O)(=O)N(CCCN1CCN(c3ncccn3)CC1)C(=O)N2,178.0
6749,C#CCn1c(=O)n(C2CCN(C(=O)OCC)CC2)c2ccc(Cl)cc21,126.1
50772,CC(C)(Sc1ccc2c(-c3ccccc3F)noc2c1Cl)C(=O)O,149.0
181603,Cc1cnccc1-c1sc(NC(=O)c2ccncc2)nc1-c1ccco1,156.5
61054,Oc1ccccc1NCCCCCCBr,125.0
68229,CCCc1c(OCCCCCC(=O)c2ccc3cc(OC)c(OC)cc3c2)ccc(C(=O)O)c1O,145.0
147977,COc1c(C)c(C)cc(C)c1C(O)(c1ccc(C(C)C)cc1)C1CCN(Cc2ccccc2)CC1,155.0
52683,CC/C(=N\OC)c1cc(Br)c(O)c(CN)c1,178.25
107854,CCc1cc2c([nH]c1=O)C(=O)C=CC2=O,168.0
149180,O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2ccc(C3CC3)cc2N1,199.0
103371,C=C(C)C(=O)OCCCCCCCCCCCOc1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(OCCCCCCCCCCCOC(=O)C(=C)C)cc3O)n2)c(O)c1,68.3
183737,CCCn1cc2c(C3C(=O)Nc4ccc(C)cc43)nc(Cl)nc2n1,277.5
70513,Nc1c(-c2ccc(-c3ccc(F)cc3)c(F)c2)nc2ccc(F)cc2c1C(=O)O,246.0
8106,O=C1/C(=C\c2ccccc2O)c2ccccc2N1C1=NCCS1,196.25
110987,CC(=O)NCC1CN(c2ccc(N3CCN(C(=O)COC(=O)CN4CCN(C)CC4)CC3)c(F)c2)C(=O)O1,128.5
180703,O=C(O)[C@H](CCc1ccccc1)Oc1ccc(-c2ccco2)cc1,141.0
93250,CC(C)(C)c1nc(/C=N/O)nc(C(C)(C)C)c1O,212.5
208359,N#Cc1ccc2[nH]cc(/C=C/[N+](=O)[O-])c2c1,218.5
84619,O=C(OCc1ccccc1)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,107.5
123971,CN(CCOc1ccc(/C=C/CO)cc1F)c1ccccn1,80.5
171641,CCOc1ccc(-c2cncn2-c2ccc(S(=O)(=O)NC(C)(C)C)cc2)cc1,215.0
15446,N#Cc1cccc2c1C/C(=N\N)c1cccc(F)c1S2,204.5
179556,O=Cc1c(Cl)cc(O)c(O)c1Cl,214.0
144389,N#Cc1cc(-c2ccc3c(c2)C2(CCCC2)C(=O)N3)ccc1F,265.0
8818,COc1cccc(C(C[N+](=O)[O-])SC(=S)N(C)C)c1OC(C)=O,124.75
67736,COc1ccc(N2CCN(c3ccc(Nc4nc(-c5ccccc5)cs4)cc3)CC2)cc1,269.7
154868,CC(C)(O)CCCCCc1ccc(/C=C/c2ccc(CO)c(CO)c2)cc1,113.0
75730,CCCC(=O)Oc1ccc(C2=NNC(=O)CC2C)cc1,112.5
166809,CCCC(=O)NS(=O)(=O)c1ccc(C(=O)/C=C/c2cc(-c3cc4ccccc4[nH]3)c(OC)cc2OC)cc1,160.0
157127,Nc1ccc(CCOC(=O)Nc2ccc(Nc3ccccc3)cc2)cc1,140.25
86235,CCCN(CCC)C1Cc2c[nH]c3ccc(C(=O)c4ccccc4)c(c23)C1,150.0
182964,Cc1nc2cccc(S(=O)(=O)n3c(COC(C)(C)C(=O)O)cc4cc(C(F)(F)F)ccc43)c2s1,99.0
2305,CCOC(=O)c1cn(CC)c2nc(N3CCN(Cc4ccc(Cl)cc4)CC3)ncc2c1=O,150.0
185403,Brc1ccc(-c2cc3nccnc3[nH]2)cc1,327.5
25990,CCOC(=O)c1cn2c(=O)n(CC)c3ccccc3n2c1=O,236.0
118972,O=c1oc(-c2ccccc2)cc(O)c1SCc1cccc(Oc2ccccc2)c1,132.0
125655,COc1ccc2cc(CCCCC(O)CCc3cccnc3)ccc2c1,83.5
178570,O=C(/C=C/c1ccc(C(F)(F)F)cc1Cc1cccnc1)Nc1ccc2[nH]ccc2c1,202.5
93969,CCOC(=O)c1noc(-c2ccc(SC)cc2Cl)c1C(=O)C1CC1,50.0
61267,O=C(NN1CCOCC1)C(CS)Cc1c(Cl)cccc1Cl,142.0
50574,CCCc1c(OCCOc2cccc(C(=O)OCC)c2)ccc(C(C)=O)c1O,59.0
208539,CC(C)c1n[nH]c2c(NCc3ccco3)ncnc12,180.5
135166,Cc1cc(-c2nnc3c4ccccc4c(OCc4nc[nH]n4)nn23)no1,261.0
19098,COc1nc(O)cc(=O)n1C,170.5
112352,O=C(/C=C/c1ccccc1F)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc2c[nH]c3ccccc23)C1,112.0
3129,CCOC(=O)c1ccc(OCC(O)COc2cccc3oc(C(=O)OCC)cc(=O)c23)cc1,134.25
126768,O[C@H]1c2cc(OCc3ccc4ccccc4n3)ccc2OC[C@H]1Oc1cccnc1,127.0
154795,Fc1cccc(F)c1-c1ncc(-c2ccc(Br)cc2)cn1,193.5
16573,O=C(CC(c1ccccc1)(c1ccccc1)c1ccccc1)N1CCC(O)(Cc2ccccc2)CC1,158.0
106650,COC(=O)/C=C/c1ccc(OCc2nc(-c3ccccc3)c(C)s2)cc1,142.5
129252,CC(C)(C)OC(=O)N1CCC(c2ccc3c(c2)OCO3)C(OCc2ccc3ccccc3c2)C1,128.5
158455,O=C(c1c[nH]c2cc(C(F)(F)F)ccc12)C(F)(F)F,250.5
175313,C=CCOC1C(OCc2ccccc2)C(OCc2ccccc2)C(OCc2ccccc2)C(OCc2ccccc2)C1(O)CC=C,97.5
127946,COc1cc(-c2nc3ccc(OCCCCl)cc3n2Cc2ccccc2)cc(OC)c1OC,118.5
58314,CCCCCCCCCCCCCCCC(=O)OCc1cc2c(s1)-c1ccccc1OC2c1ccccc1,64.5
76155,COC(=O)c1ccc(C(=O)CCC(=O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,127.5
159654,CC(=O)Nc1ccc2c(c1)C(c1cccn1-c1cc(Cl)cc(Cl)c1)C(=O)N2,267.0
143277,CC1(C)CC(=S)Nc2ccc(-c3cccc(Cl)c3)cc21,197.5
206129,Cc1cccc(-c2c[nH]nc2-c2ccnc(-c3ccc(OCC(=O)N4CCOCC4)cc3)c2)n1,170.0
220016,Cn1nc(Cl)cc(Nc2ccccn2)c1=O,201.5
159266,CNC(=O)[C@H]1CN(c2cc(F)c3c(c2)CCC(=O)N3C)C(=O)O1,264.5
68592,CCCCOn1nnc2ccc(C(O)c3ccccc3)cc21,89.2
84777,CC(C)(C)CC(=O)c1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,183.5
8771,CCOC(=O)C(C)(C)Oc1ccc(-c2ccc(CCNC(=O)c3cc(OC)cc(OC)c3)cc2)cc1,74.0
137884,CCOC(=O)/C(=N/O)c1ccc(Br)cc1,163.5
160219,CS(=O)(=O)N1CCC(N)CC1,65.5
136767,O=C1CCC(=O)N1CCc1ccc(OC(F)(F)F)cc1,92.0
148959,COC(=O)Cn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,249.5
194358,c1cnc2ccc(Cn3nnc4ccc(-c5ccc6c(c5)CCO6)nc43)cc2c1,132.0
147401,O=C(Cc1ccccc1C1CCCC1)N[C@H]1CCN(CCc2ccccc2)C1,118.0
156094,CCCCc1nc2c(N)nc3ccccc3c2n1CCCNC(=O)c1cc2ccccc2cn1,204.55
216810,N#CCCNC(=O)c1cccc(-c2ccc3occ(-c4ccc(Cl)cc4Cl)c3c2)c1,160.0
69751,Cc1nnc2n1-c1ccc(C#CCN3Cc4ccccc4C3=O)cc1C(c1ccccc1F)=NC2,166.5
37506,C[C@H](CCC(=O)NC(C)(C)CO)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,221.0
36945,O=C(O)c1ccccc1C(=O)c1ccc(N2CCCC2)cc1O,191.0
205411,Nc1n[nH]cc1-c1cccc(N2CCC(N3CCCC3)CC2)c1,215.0
187457,Cc1nc(N2CCN(Cc3ccc(F)cc3)C2=O)sc1C(=O)NCc1cnn(C)c1,174.0
137576,Cc1oc(Cc2ccccc2)c(C(=O)c2cc(C(C)C)c(O)c(C(C)C)c2)c1C,138.0
108559,Cc1oc(-c2ccccc2)nc1/C=C/c1ccc(/C=C/C=O)cc1,191.5
125464,CCCN(CCC)C(=O)CNc1cc(C)nc(-c2ccccc2)n1,107.5
114216,CCN1c2ncc(CCc3ccc(C(=O)OC)cc3)cc2C(=O)N(C)c2cccnc21,172.5
6535,CC(C)(C)C(O)(Cc1ccccc1)C(Cn1ccnc1)Oc1ccc(Cl)cc1,180.0
100133,Cc1ccc2c(c1)C(C(=O)Nc1ccccc1C(C)C)c1ccccc1CO2,180.5
48508,CC1=C(C(=O)OCCO)C(c2ccccc2OCc2ccccc2)C([N+](=O)[O-])=C(C)N1,184.0
176921,NS(=O)(=O)c1cccc(-c2noc(-c3cnn4c(C(F)(F)F)cc(-c5ccc(C(F)(F)F)cc5)nc34)n2)c1,262.0
25112,O=C1CCC(C(=O)c2ccccc2)N1,175.0
90,CC(C)NCC(O)COc1ccccc1C1=NN(C)C(=O)CC1,83.0
80610,CCN(CC)CCCc1ccc2c(c1)oc(=O)n2C,131.5
84048,Cn1nc(Oc2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)c(Br)c1C(F)(F)F,152.5
155648,Cc1sc(N)c(C(=O)c2ccc(Cl)s2)c1C,126.0
28281,O=C1c2ccc(Cl)cc2C(=O)N1C1CCN(CCc2c[nH]c3ccccc23)CC1,189.0
38500,O=C1/C(=C\N2CCCC2)c2ccccc2N1c1cccc(Cl)c1,110.0
155021,C#CCN(Cc1cc2c(=O)[nH]c(COC(C)=O)nc2cc1Cl)c1ccc(C(=O)OC(C)(C)C)cc1,219.5
160975,O=C(Cc1c(-c2ccccc2)c2cc3c(cc2oc1=O)C(=O)OC3)Nc1ccc(F)cc1C(F)(F)F,253.5
190977,O=C1N(Cc2ccc(C(F)(F)F)o2)c2cccc(Br)c2C12COc1cc3c(cc12)CCO3,166.0
16952,Cc1ccccc1C(=O)Nc1cccc(C(C)C)c1,70.5
58191,CCOC(=O)c1cn(C2CC2)c2c(F)c(F)c(F)c(F)c2c1=O,170.5
63622,CCCCN(CC)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,156.5
213986,COC(=O)/C(=C/c1cccc([N+](=O)[O-])c1)CC(=O)O,160.5
72402,Cc1cc(C(F)(F)C(F)(F)F)nc(N(C(N)=O)c2ccccc2[N+](=O)[O-])n1,156.0
53299,CC(C)(C)OC(=O)CN(O)CC(=O)OC(C)(C)C,74.5
