SMILES,Tm
O=C1C=C(CO1)C3CCC4(O)C5CCC2CC(CCC2(C)C5CCC34C)OC6OC(C)C(O)C(OC)C6O,494.15
Clc1cccc(c1)N4CCN(CCCN3N=C(CC)N(CCOc2ccccc2)C3=O)CC4,356.65
O=C3CCC4C5CCC2(C)C(CCC2OC(=O)CCc1ccccc1)C5CCC4=C3,368.65
Oc1ccc2CC5N(CCC43C5C=CC(O)C4Oc1c23)CC=C,481.65
COP(=O)(OC)OC(Br)C(Cl)(Br)Cl,300.15
CC(C)(C)NCC(O)COc2cccc1CC(O)C(O)Cc12,403.15
O=C(O)c2ccccc2Nc1ccccc1,456.65
Oc1ccc(CCNC)cc1O,461.65
OC(C(C)N(C)C)c1ccccc1,360.65
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,417.65
Oc1ccc2CC5N(C)CCC43C5C=CC(O)C4Oc1c23,527.15
Clc2ccccc2C(C(Cl)Cl)c1ccc(Cl)cc1,350.15
ClCC(=O)N(C(C)COC)c1c(C)cccc1CC,233.15
NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C,509.65
O=C(O)Cc1cc2N(C)c3ccccc3Sc2cc1,417.15
CCC(CO)NC(=O)C4C=C1C(Cc2cn(C)c3cccc1c23)N(C)C4,468.15
O=C2CCC3(C)C4CCC1(C)C(CCC1(C)O)C4CCC3=C2,436.15
OCC(=O)C4(O)CCC3C2CC(C)C1=CC(=O)C=CC1(C)C2C(O)CC34C,505.65
COc1c3occc3cc2C=CC(=O)Oc12,421.15
O=C(C(c1ccccc1)(c2ccccc2)C[C@@H](N(C)C)C)CC,372.65
OC(c1cc(O)ccc1)C(C)N,380.65
COc3cc4CCC2C(CCC1(C)C2CCC1(O)C#C)c4cc3,423.65
O=C3CC4CCC2C(CCC1(C)C2CCC1(C)O)C4(C)CC3,465.65
COc1c(cc(cc1OC)CCN)OC,308.65
OCC(=O)C4(O)C(C)CC3C2CCC1=CC(=O)C=CC1(C)C2C(=O)CC34C,475.65
CC13CC2(C)CC(N)(C1)CC(C2)C3,531.15
OC(C(O)CNC)C(O)C(O)CO,401.65
CC(=O)C2(OC(C)=O)CCC1C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,487.15
CC(=O)C3CCC4C2CC(C)C1=CC(=O)CCC1(C)C2C(O)CC34C,429.65
CC(=O)C2(OC(C)=O)CCC1C3CC(C)C4=CC(=O)CCC4(C)C3CCC12C,479.65
ClCCN(C)CCCl,213.15
O=C2CC(C)=NN2c1ccccc1,402.15
Clc1ccc(cc1)C4(O)c2ccccc2C3=NCCN34,471.65
CNCCCC24CCC(c1ccccc12)c3ccccc34,366.15
OC2C=C4CCN3Cc1cc5OCOc5cc1C(C2O)C34,553.15
O=C(NC1CCCCC1)N(CCCl)N=O,363.15
Clc1ccc(cc1)C(=O)CN(C)CCCN3c4ccccc4CCc2ccccc23,378.15
CN2C(CCCC2CC(O)c1ccccc1)CC(=O)c3ccccc3,464.15
CC(=O)NCC1OC(=O)N(C1)c2cc(F)c(cc2)N3CCOCC3,455.15
Oc2ccc3CC1C4CCCCC4(CCN1CC=C)c3c2,450.15
NC(C(=O)O)c1ccccc1,563.15
OC(Cc1ccccc1)C(=O)O,371.15
O=C(O)c1cc(O)c2ccccc2n1,555.65
CN1CC/C(CC1)=C3c4ccccc4CC(=O)c2sccc23,425.65
O=C(O)C1CCn2c(ccc12)C(=O)c3ccccc3,433.65
CC(=O)N1CCN(CC1)c2ccc(cc2)OCC4COC(Cn3cncc3)(O4)c5ccc(Cl)cc5Cl,419.15
Fc1ccc(cc1)C(=O)C4CCN(CCN2C(=O)c3ccccc3NC2=O)CC4,504.15
CNC1(CCCCC1=O)c2ccccc2Cl,365.65
Oc1cccc2c1C(=O)C=CC2=O,428.15
Oc1ccc(cc1)C(O)C(C)NC(C)COc2ccccc2,376.15
[O-][N+](=O)OC2COC1C2OCC1O[N+]([O-])=O,343.15
O=C(O)C1CCNCC1,609.15
FC(F)(F)C(Cl)OC(F)F,321.65
Nc1nc(nc(N)n1)c2cc(Cl)ccc2Cl,541.65
CCC3(O)C=4C=C5c6nc7ccc(OC(=O)N1CCC(CC1)N2CCCCC2)cc7c(CC)c6CN5C(=O)C=4COC3=O,495.65
Ic1cc(I)c(N)c(I)c1CC(CC)C(=O)O,428.35
Oc1c(I)cc(I)c2cccnc12,483.15
O=C(C)Nc1c(I)c(c(I)c(CNC(C)=O)c1I)C(=O)O,528.15
O=C(OC6C(OC(=O)c1cccnc1)C(OC(=O)c2cccnc2)C(OC(=O)c3cccnc3)C(OC(=O)c4cccnc4)C6OC(=O)c5cccnc5)c7cccnc7,527.75
OC(C(C)N1CCC(CC1)Cc2ccccc2)c3ccc(O)cc3,387.15
IC1=CN(C(=O)NC1=O)C2CC(O)C(CO)O2,536.15
OC(CO)COCCCCCCCCCCCCCCCCCC,343.65
CC(=O)OCC(=O)C4(O)C(C)CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,536.15
CN3C1CCC3CC(C1)OC(=O)C(CO)c2ccccc2,391.65
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,363.15
Oc1ccc(CC(C)N)cc1,398.65
COc1cc2c(cc1)nccc2C(O)C4CC3CCN4CC3CC,441.65
O=C1CCC3C2Cc5ccc(O)c4OC1C3(CCN2C)c45,539.65
CN1Cc2c(OC)c3OCOc3cc2CC1,329.15
CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12,375.05
CN3C1CCC3CC(C1)OC(=O)C(O)c2ccccc2,372.65
O=C1NC(=O)N(C)C(=O)C1(C)C2=CCCCC2,419.65
Oc1ccc(cc1)C(CC)C(CC)c2ccc(O)cc2,459.65
OC(=O)C1N2C(=O)C(C2SC1(C)C)N3C(=O)C(NC3(C)C)c4ccccc4,463.15
COc1ccc(cc1O)C2CC(=O)c3c(O)cc(cc3O2)OC5OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C5O,535.15
COc1ccc(cc1O)C3CC(=O)c2c(cc(O)cc2O)O3,500.65
ClC2=C(Cl)C3(Cl)C1C=CC(Cl)C1C2(Cl)C3(Cl)Cl,368.65
O=C5CC2C(CCC1CC(O)CCC12C)C6CC4OC3(CCC(C)CO3)C(C)C4C56C,539.65
CC(C)c1ccc(C)c2ccc(C)c2c1,304.65
O=C2c3c(OC12C(=CC(=O)CC1C)OC)c(Cl)c(OC)cc3OC,493.15
OC(=O)CNCP(=O)(O)O,462.65
O=C(O)C7OC(OC6C(O)C(O)C(OC6OC2CCC3(C)C4C(=O)C=C1C5CC(C)(CCC5(C)CCC1(C)C4(C)CCC3C2(C)C)C(=O)O)C(=O)O)C(O)C(O)C7O,482.15
O=S(=O)(Nc1nnc(s1)C(C)(C)C)c2ccccc2,436.15
OCC(O)COC(=O)c3ccccc3Nc1ccnc2cc(Cl)ccc12,442.65
CC(=O)C2(OC(=O)CCCCC)CCC1C3CCC4=CC(=O)CCC4C3CCC12C,396.65
OC1C=CC42CCN(C)Cc3ccc(OC)c(OC2C1)c34,399.65
BrC2CC(Cn1cncn1)(OC2)c3ccc(Cl)cc3Cl,357.15
OC(=O)c1ccc(CCCC)cn1,370.15
OC1C(O)C(O)COC1(O)CO,407.65
OP(=O)(O)Oc1ccccc1C(=O)O,442.15
O=P(O)(O)C1OC1C,367.15
O=C(CN(C)Cc2c(NC(=O)c1ccccc1)cccc2Cl)N3CCOCC3,395.9
Fc3ccccc3C2=NCC(=O)N(CCN(CC)CC)c1ccc(Cl)cc12,352.65
OCC(=O)C4(O)CCC3C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,483.65
CC(=O)C4(O)CCC3C2CC(C)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,570.15
CC(=O)OCC(=O)C54OC(C)(C)OC5CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,582.15
OCC(=O)C54OC(C)(C)OC5CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,538.65
Nc3nc(F)nc2c3ncn2C1OC(CO)C(O)C1O,533.15
FC1=CNC(=O)N=C1N,569.15
FC1=CN(C(=O)NC1=O)C2CC(O)C(CO)O2,423.65
O=C(CC)c1c(O)cc(O)cc1O,448.65
OCC(O)COC(=O)c3ccccc3Nc1ccnc2c(cccc12)C(F)(F)F,452.65
FC(F)(F)COc2cc(C(=O)NCC1CCCCN1)c(OCC(F)(F)F)cc2,419.15
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,526.15
Clc1ccc(cc1)C(C(C)C)C(=O)OC(C#N)c3cccc(Oc2ccccc2)c3,319.75
CCC(=O)N(C2CCN(CCc1ccccc1)CC2)c3ccccc3,360.65
O=C(c1ccc(Cl)cc1)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2,353.65
OC(=O)Cc1ccc(cc1)c2ccccc2,433.65
N/C(N)=N/c1nc(CSCCC(/N)=N/S(N)(=O)=O)cs1,436.65
NC(=O)c1ccccc1OCCCCCC,344.15
COc1cc(cc(OC)c1O)C5c2cc7OCOc7cc2C(OC3OC4COC(C)OC4C(O)C3O)C6COC(=O)C56,516.65
O=C4c1ccccc1C(Nc3ccc(OCCN2CCCCC2)cc3)N4CC,379.65
OC(CNCC)c1cc(O)ccc1,420.65
CC32CCC1C4CCCC=C4CCC1C3CCC2(O)CC,350.15
O=C2NC(c1ccccc1)C(=O)N2CC,367.15
CC1(CC)CC(=O)NC1=O,338.15
CCN(CC)C(C)CN1c3ccccc3Sc2ccccc12,337.65
CCCSP(=O)(SCCC)OCC,260.15
O=C2CCC3(C)C4CCC1(C)C(CCC1(O)C#C)C4CCC3=C2,545.15
S=P(SCSP(=S)(OCC)OCC)(OCC)OCC,260.15
Oc3cc4CCC2C(CCC1(C)C2CCC1(O)C#C)c4cc3,456.15
O=C(N)OC1(CCCCC1)C#C,369.15
CCOc1ccccc1C(N)=O,406.15
CCOc1ccc(cc1OCC)Cc3nccc2cc(OCC)c(cc23)OCC,373.15
CCC(CO)NCCNC(CO)CC,362.15
Oc3cc4CCC2C(CCC1(C)C2CC(O)C1O)c4cc3,555.15
O=C(Oc3cc4CCC2C(CCC1(C)C2CCC1O)c4cc3)c5ccccc5,469.15
O=C(OCC)CCC(=O)OC3C(CC(C)OC3OC2C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)N(C)C,495.15
CN(C)C3CC(C)OC(OC2C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)C3O,464.15
Oc3cc4CC=C1C(CCC2(C)C(=O)CCC12)c4cc3,512.15
OC2CCC1C3CCC4CC5SC5CC4(C)C3CCC12C,400.15
Cc1cc(nc(n1)n2nc(C)cc2OC)OC,364.15
CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,458.65
NC(Cc1ccccc1)C(O)C(=O)NC(CC(C)C)C(=O)O,507.65
O=C(O)C4(C)CCC5(C)CCC3(C)C(=CC(=O)C2C3(C)CCC1C2(C)CCC(O)C1(C)C)C5C4,569.15
OC(=O)C2C(C1CCC2O1)C(=O)O,417.15
ClC2=C(Cl)C3(Cl)C1COS(=O)OCC1C2(Cl)C3(Cl)Cl,379.15
CCOC1=C(C=NN(C)C1=O)N2CCOCC2,363.15
Cc3cc2C(=O)c1cc(O)cc(O)c1C(=O)c2c(O)c3,530.15
OC1=C(CCCCCCCCCCC)C(=O)C(O)=CC1=O,415.65
CC(=O)C2CCC1C3C=CC4=CC(=O)CCC4(C)C3CCC12C,443.15
CCC(=O)OC3CCC2C4CCC1CC(=O)C(C)CC1(C)C4CCC23C,401.15
OC(CN1CCN(CC1)c2ccccc2)CO,378.15
O=C3CC4CCC2C(CCC1(C)C2CCC1O)C4(C)CC3C,424.15
FC1=CN(C(=O)NC1=O)C2OC(C)C(O)C2O,463.15
Oc1ccc(CC(C)(N)C(=O)O)cc1,585.65
CCSCCSP(=S)(OCC)OCC,248.15
Cc1c(cc(cc1[N+](=O)[O-])[N+]([O-])=O)C(N)=O,450.15
O=C(N(CCCC)CCN(CCCC)C(=O)N1CCOCC1)N2CCOCC2,314.65
O=[N+]([O-])c1cnc(C)n1C,411.65
O=C1NC(=O)C(C)(C)O1,349.65
CN(C)Cc3c(ccc1c3OC(=C(C)C1=O)c2ccccc2)OC,382.65
CN(C)CCN1c3ccccc3SC(C(OC(C)=O)C1=O)c2ccc(OC)cc2,482.9
COc1ccc2CC5N(C)CCC43C5CCC(O)C4Oc1c23,385.65
O=C1C=C(CO1)C3CCC4(O)C5CCC2CC(CCC2(C)C5CCC34C)OC8OC(C)C(OC7CC(O)C(OC6CC(O)C(O)C(C)O6)C(C)O7)C(O)C8,528.65
CCCCC(=O)OCC(=O)C4C(C)CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,468.15
OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,377.65
ClC4=C(Cl)C5(Cl)C1C(C3CC1C2OC23)C4(Cl)C5(Cl)Cl,501.15
Oc3ncnc2c3ncn2C1CCC(CO)O1,434.65
COP(=O)(OC)OC=C(Cl)Cl,213.15
Clc1ccc(cc1)C(=C(/Cl)Cl)c2ccc(Cl)cc2,362.15
COc1c(c(Cl)ccc1Cl)C(=O)O,388.15
c1cccc2sc3ccccc3c12,370.15
OCC(=O)C4(O)C(C)CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,505.15
CC(=O)OCC(=O)C2CCC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,430.15
OCC(=O)C4C(C)CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,490.15
O=C2CCC3C4CCC1(CC)C(C=CC1(O)C#C)C4CCC3=C2,471.05
Clc1ccc2NC(=O)CN=C(c2c1)c3ccccc3,489.65
O=C(O)CCC(C)C2CCC1C3CCC4CC(O)CCC4(C)C3CC(O)C12C,450.15
BrC(Br)=C/C3C(C(=O)OC(C#N)c2cccc(Oc1ccccc1)c2)C3(C)C,373.15
O=C(O)CCC(C)C1CCC2C3C(CC(=O)C12C)C4(C)CCC(=O)CC4CC3=O,510.15
CC(=O)C4(O)CC(OC1CC(N)C(O)C(C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,481.65
C#CC2(O)CCC1C3CCC4=Cc5oncc5CC4(C)C3CCC12C,498.75
Clc1c(C(=O)OC)c(Cl)c(Cl)c(C(=O)OC)c1Cl,428.15
ClC(Cl)=C/C3C(C(=O)OC(C#N)c2cccc(Oc1ccccc1)c2)C3(C)C,357.15
NC1CCCC1,190.45
NS(=O)(=O)c3cc1c(NC(NS1(=O)=O)CC2CCCC2)cc3Cl,511.15
NC1CCCCCCC1,225.15
CC(=O)Oc1ccc(cc1)C(/c2ccc(OC(C)=O)cc2)=C3/CCCCC3,408.65
O=C(OC1CC(C)CC(C)(C)C1)C(O)c2ccccc2,329.15
CCOP(=S)(OCC)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C,366.15
O=C1C=C(CO1)C2CCC3(O)C4CCC5(O)CC(CCC5(C=O)C4CCC23C)OC6OC(C)C(O)C(O)C6O,511.15
CN(C)C4CC5=CCC1C(CCC23CN(C)C(C)C3CCC12)C5(C)CC4,398.65
CC(CC)C(=O)OC2CCC=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23,425.15
Oc1ccc(Cl)c2cccnc12,403.15
Clc2cc(Cl)ccc2Cc1cc(ccc1O)C(C)(C)CC(C)(C)C,351.15
Clc1ccc(OC(C)(C)C(=O)O)cc1,391.65
OC(CCN(C)C)(c1ccccc1Cl)c2ccccc2,393.15
ClCC(=O)C4(OC(=O)CCC)C(C)CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC34C,368.15
ClCC(=O)C4(OC(=O)CC)C(C)CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,469.4
Clc1ccc(cc1)Cn3c4ccccc4nc3CN2CCCC2,440.15
COc2cc(cc1OC(=O)C=Cc12)OC,422.15
ClC2(Cl)CC2c1ccc(OC(C)(C)C(=O)O)cc1,388.15
CC2(C)OC1(C)CCC2CC1,274.65
OC(C2CC1CCN2CC1C=C)c4ccnc3ccccc34,483.65
OC(=O)C2N3C(=O)C(NC(=O)C1(N)CCCCC1)C3SC2(C)C,455.65
C2C(C1=NCCN1)C2(c3ccccc3)c4ccccc4,376.65
C/C(C)=C/C1C(C(=O)O)C1(C)C,314.15
Clc1cc(NC(=O)OC(C)C)ccc1,314.15
Clc1ccc(OCC(O)COC(N)=O)cc1,363.15
CC(=O)C2(OC(C)=O)CCC1C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC12C,486.15
CC=3CSC2C(NC(=O)C(N)C1=CCC=CC1)C(=O)N2C=3C(=O)O,413.15
Oc4cc5CCNC(CC1CC2c3cc(OC)c(OC)cc3CCN2CC1CC)c5cc4OC,388.65
O=C(O)C=2N3C(=O)C(NC(=O)Cc1cccs1)C3SCC=2COC(C)=O,433.4
O=C1NC(=O)C(F)=CN1C(=O)NCCCCCC,383.65
O=C(NC(C)C)OCC(C)(COC(=O)N)CCC,365.15
Oc1ccc(CC(C)(NN)C(=O)O)cc1O,481.15
O=C(O)CCC(=O)OC3CCC2(C)C4C(=O)C=C1C5CC(C)(CCC5(C)CCC1(C)C4(C)CCC2C3(C)C)C(=O)O,565.65
OC(=O)C1CCCN1C(=O)C(C)CS,379.15
O=C2OC(=O)C3(C)C1CCC(O1)C23C,491.15
Clc1ccc(C)cc1OCC(O)CNC(C)(C)C,494.15
CC(C)(C)NCC(O)COc1ccccc1C#N,437.15
ONC(=O)Cc1ccc(OCCCC)cc1,427.15
O=C1C=CC(=CO1)C3CCC4(O)C5CCC2CC(O)CCC2(C)C5CCC34C,515.65
O=C2C(CCCC)C(=O)NC(=O)N2C1CCCCC1,357.15
Oc1c(Br)cc(Br)c2cccnc12,469.15
Clc4ccccc4C2=NCc1nnc(C)n1c3sc(Br)cc23,486.15
[O-][N+](=O)C(Br)(CO)CO,404.65
Fc1ccc(cc1)C(=O)CCCN2CCC(O)(CC2)c3ccc(Br)cc3,428.15
CC(C)C(Br)C(=O)NC(N)=O,427.15
CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2,511.15
CC(=O)Oc1ccc(cc1)C(c2ccc(OC(C)=O)cc2)c3ccccn3,406.65
CN2CCc1cc6OCOc6cc1C2C5OC(=O)c4c5ccc3OCOc34,467.15
CC(C)NCC(O)COc1ccc(cc1)CCOCC2CC2,344.15
CN=C(NCc1ccccc1)NC,469.15
O=C1CCO1,239.75
COc1cc(cc(OC)c1OC)C2c4cc5OCOc5c(O)c4CC3COC(=O)C23,507.15
COc1c3ccoc3cc2OC(=O)C=Cc12,461.15
NS(=O)(=O)c3cc1c(N=C(NS1(=O)=O)CSCc2ccccc2)cc3Cl,504.65
Brc1cc(cc(Br)c1O)C(=O)c2c3ccccc3oc2CC,424.15
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,411.15
[O-][N+](=O)c1cc(cc([N+]([O-])=O)c1N(CCCC)CC)C(F)(F)F,339.15
CNC(=O)Oc1cccc2OC(C)(C)Oc12,402.65
O=C(O)COc3nn(Cc1ccccc1)c2ccccc23,433.15
O=C(OCC)C(CCc1ccccc1)NC3CCc2ccccc2N(CC(=O)O)C3=O,421.65
CCC1(C)CC(=O)NC(=O)C1,399.65
CC(C)NCC(O)COc1cccc2cc(oc12)C(C)=O,388.15
OC(CNCCCC)c1ccc(O)cc1,397.15
CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,283.15
CN(C)C3CC(C)OC(OC2C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)N(C)CC(C)CC2(C)O)C3O,387.15
OC(=O)C1=CC(C=CC1=O)=C(/c2ccc(O)c(c2)C(=O)O)c3ccc(O)c(c3)C(=O)O,573.15
C(c1ccccc1)N(CC2=NCCN2)c3ccccc3,393.15
O=C(C)OC2C(Cc1ccc(OC)cc1)NCC2O,413.65
O=C2CCC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,431.15
OC3C(O)C(O)C(CO)OC3OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O,497.65
OC(=O)C2N3C(=O)C(NC(=O)C(N)c1ccccc1)C3SC2(C)C,471.15
Nc1nccs1,366.15
NCCC(O)C(=O)NC3CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C3OC2OC(CO)C(O)C(N)C2O,476.65
NC13CC2CC(CC(C1)C2)C3,453.15
CC(=O)Oc2c(C)c(C)c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C,245.65
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(O1)c(C)c(C)c(O)c2C,276.15
OC1C(O)C(O)C(CO)OC1OC,441.15
O=C(O)C(C)c1ccc(NCC(=C)C)cc1,380.15
CC32CCC1C4CCCC=C4CCC1C3CCC2(O)CC=C,353.15
Oc1ccc(cc1)CC(NC)C,514.15
ClC4(Cl)[C@@]2(Cl)C(/Cl)=C(/Cl)[C@]4(Cl)[C@@H]3[C@@H]\1C[C@@H](/C=C/1)[C@H]23,377.15
ClCC(=O)N(COC)c1c(cccc1CC)CC,313.15
O=C(N)c1ccc(cc1Cl)[N+]([O-])=O,445.15
CCN(CC)CCOC(=O)C(c1ccccc1)c2ccccc2,386.65
O=C(C)Nc1ccc(cc1)CC(=O)O,446.15
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,499.15
O=C(O)CCCCCNC(C)=O,377.65
O=C(O)C(NC(C)=O)Cc1ccccc1,445.15
Oc2ccccc2C(=O)Oc1ccc(NC(C)=O)cc1,460.15
O=C(C)NP(=O)(OC)SC,362.15
Clc1ccc(cc1)C(=O)n3c2ccc(cc2c(CC(=O)OCC(=O)O)c3C)OC,424.65
O=C2c1n(cnc1N(C)C(=O)N2C)CCO,431.15
CCC1=CN(C(=O)NC1=O)C2CC(O)C(CO)O2,425.65
NC1=NC(=O)N(C=N1)C2OC(CO)C(O)C2O,502.15
Oc1ccc(CCCCCCCCC)cc1,315.15
O=C(NN)c1ccc(O)cc1,538.15
Oc1ccc(cc1OC)CC(=O)O,416.65
Nc1ccncc1,431.65
NC(=N)c1ccc(N)cc1,455.15
OCC(=O)C4(O)CC(OC1CC(N)C(O)C(C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,503.15
NCCOB(c1ccccc1)c2ccccc2,466.15
Nc1ccc2c3ccccc3Cc2c1,402.15
Cc1ccnc(N)c1,373.15
Clc1cc(Cl)ccc1OCCCC(=O)O,391.15
Clc1cc(Cl)ccc1OCC(=O)OC,392.15
Clc1cc(OCC(=O)O)c(Cl)cc1Cl,426.15
C#CC3(O)CCC2C4CCc1cc(ccc1C4CCC23C)OC5CCCC5,380.65
NCCCCCCCCCCN,335.65
CN2CCc1cc5OCOc5cc1C2C4OC(=O)c3c(OC)c(ccc34)OC,389.65
CC(O)(C(=O)O)c1ccccc1,389.65
OC(C(=O)O)c1ccccc1,407.15
OCC(c1ccccc1)C(=O)OC2CC3C4OC4C(C2)[N+]3(C)[O-],353.15
O[C@@H]1[C@@H](C(C)C)CC[C@@H](C)C1,352.65
O[C@H]1[C@H](C(C)C)CC[C@@H](C)C1,316.15
CC42NC(Cc1ccccc12)c3ccccc34,341.9
Oc1ccc(cc1O)C2Oc3cc(O)cc(O)c3CC2O,487.15
O=C1NC(=O)N(C=C1)C2OC(CO)C(O)C2O,438.15
OC1C(OC(CO)C(O)C1O)OC2OC(CO)C(O)C(O)C2O,476.15
CC1=CN(C(=O)NC1=O)C2CC(O)C(CO)O2,459.65
OC1C(OC(CO)C(O)C1O)OC2(CO)OC(CO)C(O)C2O,458.65
OC(C(=O)CO)C(O)C(O)CO,438.15
OC1CC(=CC(O)C1O)C(=O)O,459.15
OC(=O)C(N)CSCC(O)=O,479.15
OC1(CC(O)C(O)C(O)C1)C(=O)O,435.65
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,465.15
O=P(O)(O)OP(=O)(O)O,334.15
O=C(O)c1ccccn1,409.65
O=P(O)(O)OCCN,515.15
O=P(O)(O)O,315.5
OC1C(CO)OC(O)C1O,368.15
O=C1OCC(C)(C)C1O,365.15
CCCCCCCCCCCCCCCC=O,308.15
O=C(O)C(=O)O,374.65
O,273.15
N=O,109.54999999999998
Oc1ccc(cc1)C3CC(=O)c2c(cc(O)cc2O)O3,524.15
OC1C(O)C(O)C(O)C(O)C1O,522.65
O=CC(C)=O,211.15
OC2C(COC1OC(CO)C(O)C(O)C1O)OC(O)C(O)C2O,359.15
NC(CCCCN)C(=O)O,497.15
O=C(O)CCCCC1CCSS1,320.9
NC(=O)CCCCC1CCSS1,401.15
C/C(C)=CCCC(C)C2CCC3(C)C=4CCC1C(C)(CCC(O)C1(C)C)C=4CCC23C,413.65
OC(C=O)C(O)C(O)CO,379.65
O=C(O)C1CCCCN1,537.15
OC1C(O)C(C)OC(O)C1O,412.65
Oc1ccc(cc1O)C(O)CNC,484.65
NC(CCCNC(N)=O)C(=O)O,508.65
OC(CO)C(O)C(O)CO,377.15
O=C(O)C1CC(O)CN1,547.15
CCCC(N)C(=O)O,580.15
O=C(O)C(=C)CC(=O)O,448.15
NO,306.15
O=C(O)C(N)CCS,505.65
C#N,259.75
O=CC(=O)O,371.15
O=CCO,370.15
O=C(O)CNC(=O)CCC(C)C2CCC1C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,439.65
O=P(O)(O)OCC(O)CO,248.15
O=CC(O)CO,418.15
O=C(NCC(=O)O)C(NC(=O)CCC(N)C(=O)O)CS,468.15
O=C,181.15
Oc1ccc(CCN)cc1O,401.15
O=C1CCc2ccccc2O1,298.15
O=C(O)CCCCCC1NC(=O)NC1C,430.15
O=C1NC(=O)N(C=C1)C2CC(O)C(CO)O2,436.15
O=C(O)C1CCCN1,478.15
O=C(O)C(C)O,325.95
OC(=O)CCC(N)C(=O)O,474.15
OC(C(O)C(O)C(O)C(=O)O)C(=O)O,398.65
OC(C(O)C(=O)O)C(O)C(O)CO,404.15
c1cccc2oc3ccccc3c12,359.65
CC(=O)NC(CS)C(O)=O,382.65
N#CO,187.15
O=C(O)C1CCC(=O)N1,457.85
O=C(NCC(=O)O)c1ccccc1,464.65
Oc3cc4CCC2C(CCC1(C)C2CCC1O)c4cc3,494.65
O=C(O)CC(C)O,322.15
O=C(O)CC(N)C(=O)O,548.15
CN2C(=O)CCC2c1cnccc1,314.15
S,187.66
NCCCC(N)C(=O)O,413.15
Oc1cc(O)cc(O)c1,491.65
Oc1ccc(cc1)OC2OC(CO)C(O)C(O)C2O,472.65
Cc1cccc(O)c1O,341.15
O=P(O)(O)OCC2OC(N1C=CC(N)=NC1=O)C(O)C2O,506.15
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,414.65
O=C(O)CCC(C)C2CCC1C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,471.15
Oc1cc(Cl)c(O)cc1,381.15
OC2C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC(O)C2O,474.65
O=CO,281.45
O=C=O,216.65
[C-]#[O+],68.14999999999998
N=C(N)NOCCC(N)C(=O)O,457.15
Nc4ncnc3c4ncn3C2OC1COP(=O)(O)OC1C2O,492.65
